2022-06-03 16:50:07.287230,129756878,6315845583,"['Ethnic', 'BW', 'Low', '41']",2
2022-06-03 16:50:07.288231,129756878,6315845583,"['Ethnic', 'All', 'Black', 'low', '39']",4
2022-06-03 16:50:07.288231,129756878,6315845583,"['Ethnic', 'All', 'Black', 'low', '41']",4
2022-06-03 16:50:07.288231,129756878,6315845583,"['Ethnic', 'Bn', 'Low', '36']",0
2022-06-03 16:50:07.288231,129756878,6315845583,"['Ethnic', 'BW', 'Low', '43']",1
2022-06-03 16:50:07.288231,129756878,6315845583,"['Kaos', 'kaki', 'saja', '43']",0
2022-06-03 16:50:07.288231,129756878,6315845583,"['Kaos', 'kaki', 'saja', '39']",0
2022-06-03 16:50:07.288231,129756878,6315845583,"['Ethnic', 'All', 'Black', 'low', '44']",0
2022-06-03 16:50:07.288231,129756878,6315845583,"['Kaos', 'kaki', 'saja', '41']",0
2022-06-03 16:50:07.288231,129756878,6315845583,"['Ethnic', 'white', 'low', '44']",0
2022-06-03 16:50:07.288231,129756878,6315845583,"['Kaos', 'kaki', 'saja', '44']",0
2022-06-03 16:50:07.288231,129756878,6315845583,"['Ethnic', 'white', 'low', '38']",5
2022-06-03 16:50:07.288231,129756878,6315845583,"['Ethnic', 'white', 'low', '42']",4
2022-06-03 16:50:07.288231,129756878,6315845583,"['Ethnic', 'white', 'low', '37']",5
2022-06-03 16:50:07.288231,129756878,6315845583,"['Ethnic', 'BW', 'Low', '37']",0
2022-06-03 16:50:07.288231,129756878,6315845583,"['Ethnic', 'All', 'Black', 'low', '42']",4
2022-06-03 16:50:07.288231,129756878,6315845583,"['Kaos', 'kaki', 'saja', '38']",0
2022-06-03 16:50:07.288231,129756878,6315845583,"['Ethnic', 'All', 'Black', 'low', '36']",0
2022-06-03 16:50:07.288231,129756878,6315845583,"['Ethnic', 'Bn', 'Low', '39']",0
2022-06-03 16:50:07.288231,129756878,6315845583,"['Ethnic', 'All', 'Black', 'low', '38']",4
2022-06-03 16:50:07.288231,129756878,6315845583,"['Ethnic', 'Bn', 'Low', '42']",6
2022-06-03 16:50:07.288231,129756878,6315845583,"['Ethnic', 'BW', 'Low', '36']",0
2022-06-03 16:50:07.288231,129756878,6315845583,"['Ethnic', 'white', 'low', '40']",3
2022-06-03 16:50:07.288231,129756878,6315845583,"['Ethnic', 'Bn', 'Low', '41']",0
2022-06-03 16:50:07.288231,129756878,6315845583,"['Ethnic', 'white', 'low', '36']",5
2022-06-03 16:50:07.288231,129756878,6315845583,"['Ethnic', 'BW', 'Low', '40']",2
2022-06-03 16:50:07.288231,129756878,6315845583,"['Ethnic', 'All', 'Black', 'low', '40']",5
2022-06-03 16:50:07.288231,129756878,6315845583,"['Kaos', 'kaki', 'saja', '42']",0
2022-06-03 16:50:07.288231,129756878,6315845583,"['Ethnic', 'Bn', 'Low', '43']",9
2022-06-03 16:50:07.288231,129756878,6315845583,"['Ethnic', 'BW', 'Low', '38']",2
2022-06-03 16:50:07.288231,129756878,6315845583,"['Ethnic', 'Bn', 'Low', '38']",0
2022-06-03 16:50:07.288231,129756878,6315845583,"['Ethnic', 'All', 'Black', 'low', '43']",5
2022-06-03 16:50:07.288231,129756878,6315845583,"['Ethnic', 'Bn', 'Low', '40']",0
2022-06-03 16:50:07.288231,129756878,6315845583,"['Ethnic', 'white', 'low', '39']",3
2022-06-03 16:50:07.288231,129756878,6315845583,"['Ethnic', 'white', 'low', '41']",5
2022-06-03 16:50:07.288231,129756878,6315845583,"['Ethnic', 'BW', 'Low', '42']",3
2022-06-03 16:50:07.288231,129756878,6315845583,"['Kaos', 'kaki', 'saja', '36']",0
2022-06-03 16:50:07.288231,129756878,6315845583,"['Ethnic', 'BW', 'Low', '44']",0
2022-06-03 16:50:07.288231,129756878,6315845583,"['Kaos', 'kaki', 'saja', '37']",99999
2022-06-03 16:50:07.288231,129756878,6315845583,"['Ethnic', 'white', 'low', '43']",0
2022-06-03 16:50:07.288231,129756878,6315845583,"['Kaos', 'kaki', 'saja', '40']",0
2022-06-03 16:50:07.288231,129756878,6315845583,"['Ethnic', 'Bn', 'Low', '44']",0
2022-06-03 16:50:07.288231,129756878,6315845583,"['Ethnic', 'All', 'Black', 'low', '37']",4
2022-06-03 16:50:07.288231,129756878,6315845583,"['Ethnic', 'BW', 'Low', '39']",1
2022-06-03 16:50:07.288231,129756878,6315845583,"['Ethnic', 'Bn', 'Low', '37']",0
2022-06-03 16:50:07.510368,129756878,3618990046,"['ALLBLACK', 'HIGH', '44']",0
2022-06-03 16:50:07.510368,129756878,3618990046,"['BLACK', 'NATURAL', 'HIGH', '42']",5
2022-06-03 16:50:07.514365,129756878,3618990046,"['BLACK', 'WHITE', 'HIGH', '36']",0
2022-06-03 16:50:07.514365,129756878,3618990046,"['BLACK', 'WHITE', 'HIGH', '39']",0
2022-06-03 16:50:07.514365,129756878,3618990046,"['Kaos', 'kaki', 'saja', '39']",0
2022-06-03 16:50:07.514365,129756878,3618990046,"['Kaos', 'kaki', 'saja', '36']",0
2022-06-03 16:50:07.514365,129756878,3618990046,"['WHITE', 'HIGH', '38']",3
2022-06-03 16:50:07.514365,129756878,3618990046,"['WHITE', 'HIGH', '39']",3
2022-06-03 16:50:07.514365,129756878,3618990046,"['ALLBLACK', 'HIGH', '36']",0
2022-06-03 16:50:07.514365,129756878,3618990046,"['Kaos', 'kaki', 'saja', '44']",0
2022-06-03 16:50:07.514365,129756878,3618990046,"['ALLBLACK', 'HIGH', '38']",3
2022-06-03 16:50:07.514365,129756878,3618990046,"['ALLBLACK', 'HIGH', '37']",3
2022-06-03 16:50:07.514365,129756878,3618990046,"['WHITE', 'HIGH', '44']",0
2022-06-03 16:50:07.514365,129756878,3618990046,"['ALLBLACK', 'HIGH', '41']",2
2022-06-03 16:50:07.514365,129756878,3618990046,"['BLACK', 'NATURAL', 'HIGH', '36']",5
2022-06-03 16:50:07.514365,129756878,3618990046,"['WHITE', 'HIGH', '43']",2
2022-06-03 16:50:07.514365,129756878,3618990046,"['Kaos', 'kaki', 'saja', '41']",0
2022-06-03 16:50:07.514365,129756878,3618990046,"['BLACK', 'WHITE', 'HIGH', '40']",0
2022-06-03 16:50:07.514365,129756878,3618990046,"['BLACK', 'WHITE', 'HIGH', '42']",0
2022-06-03 16:50:07.514365,129756878,3618990046,"['BLACK', 'WHITE', 'HIGH', '37']",0
2022-06-03 16:50:07.514365,129756878,3618990046,"['WHITE', 'HIGH', '36']",0
2022-06-03 16:50:07.514365,129756878,3618990046,"['Kaos', 'kaki', 'saja', '40']",0
2022-06-03 16:50:07.514365,129756878,3618990046,"['BLACK', 'WHITE', 'HIGH', '44']",0
2022-06-03 16:50:07.514365,129756878,3618990046,"['ALLBLACK', 'HIGH', '40']",2
